,woiid,PlayerName,TeamID,ShortName,Way,TOTMIN,Calc-AAV,Contract.ID,ElgEffSn,EffSn,Contract.Length,Year,Written.AAV,DetailID,NHL.Salary,Signing.Bonus,NDC,NTC,Retired,BoughtOut,slid,BonusElg,MinorSal,JuniorSal,MinimumSal,Source,FAStatus,ContractStatus,NHLExpr,YrsPro,WhereAbt,RtrStatus,AgeELFA,pos,BonusID,BonusMax,BonusMet,BonusDesc,TotalComp,Name,Age,aAAV
95,alberan81,Andrew Alberts &alberan81,NA,NA,ONE,0,1250000,xalberan81-3,NULL,2008,2,2008,NA,alberan81-3-1,1100000,0,,,,,,FALSE,0,0,1100000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,1100000,Andrew Alberts,26,1250000
96,alberan81,Andrew Alberts &alberan81,NA,NA,ONE,0,1250000,xalberan81-3,NULL,2008,2,2009,NA,alberan81-3-2,1400000,0,,,,,,FALSE,0,0,1400000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,1400000,Andrew Alberts,27,1250000
97,alberan81,Andrew Alberts &alberan81,NA,NA,ONE,0,1050000,xalberan81-4,NULL,2010,2,2010,NA,alberan81-4-1,8E+05,0,,,,,,FALSE,0,0,800000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,8E+05,Andrew Alberts,28,1050000
98,alberan81,Andrew Alberts &alberan81,NA,NA,ONE,0,1050000,xalberan81-4,NULL,2010,2,2011,NA,alberan81-4-2,1300000,0,,,,,,FALSE,0,0,1300000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,1300000,Andrew Alberts,29,1050000
99,alberan81,Andrew Alberts &alberan81,NA,NA,ONE,0,1225000,xalberan81-5,NULL,2012,2,2012,NA,alberan81-5-1,1025000,2E+05,,,,,,FALSE,0,0,1225000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,1225000,Andrew Alberts,30,1225000
100,alberan81,Andrew Alberts &alberan81,NA,NA,ONE,0,1225000,xalberan81-5,NULL,2012,2,2013,NA,alberan81-5-2,1125000,1E+05,,,,,,FALSE,0,0,1225000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,1225000,Andrew Alberts,31,1225000
101,alberan81,Andrew Alberts &alberan81,NA,NA,ONE,0,600000,xalberan81-6,NULL,2014,1,2014,NA,alberan81-6-1,6E+05,0,,,,,,FALSE,0,0,600000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,6E+05,Andrew Alberts,32,6E+05
102,alberjo89,John Albert &alberjo89,NA,NA,TWO,65000,585000,xalberjo89-1,NULL,2014,1,2014,NA,alberjo89-1-1,550000,35000,,,,,,FALSE,65000,0,65000,war-on-ice.com,NULL,,,,,,,C,NA,0,0,NA,585000,John Albert,24,585000
103,alberjo89,John Albert &alberjo89,NA,NA,TWO,85000,585000,xalberjo89-2015,NULL,2015,1,2015,NA,2526,585000,0,,,,,,FALSE,85000,0,125000,war-on-ice.com,RFA,,,,,,,C,NA,0,0,NA,585000,John Albert,25,585000
104,alderbr92,Brandon Alderson &alderbr92,NA,NA,TWO,210000,767500,xalderbr92-2014,2014,2014,3,2014,767500,5024,650000,92500,,,,,,FALSE,70000,0,,war-on-ice.com,RFA,,,,,,,R,NA,182500,0,NA,742500,Brandon Alderson,21,767500
105,alderbr92,Brandon Alderson &alderbr92,NA,NA,TWO,210000,767500,xalderbr92-2014,2014,2014,3,2015,767500,5025,675000,92500,,,,,,FALSE,70000,0,,war-on-ice.com,RFA,,,,,,,R,NA,157500,0,NA,767500,Brandon Alderson,22,767500
106,alderbr92,Brandon Alderson &alderbr92,NA,NA,TWO,210000,767500,xalderbr92-2014,2014,2014,3,2016,767500,5026,7E+05,92500,,,,,,FALSE,70000,0,,war-on-ice.com,RFA,,,,,,,R,NA,132500,0,NA,792500,Brandon Alderson,23,767500
107,alexayu88,Yuri Alexandrov &alexayu88,NA,NA,TWO,125000,730000,xalexayu88-1,NULL,2011,2,2011,NA,alexayu88-1-1,620000,85000,,,,,,TRUE,62500,0,62500,war-on-ice.com,NULL,,,,,,,D,NA,(non-zero),0,NA,705000,Yuri Alexandrov,22,730000
108,alexayu88,Yuri Alexandrov &alexayu88,NA,NA,TWO,125000,730000,xalexayu88-1,NULL,2011,2,2012,NA,alexayu88-1-2,670000,85000,,,,,,TRUE,62500,0,62500,war-on-ice.com,NULL,,,,,,,D,NA,(non-zero),0,NA,755000,Yuri Alexandrov,23,730000
109,alexeni81,NA,NA,NA,Unknown,NA,NA,2003alexeni81,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1075000,Nikita Alexeev,20,NA
110,alexeni81,NA,NA,NA,Unknown,NA,NA,2007alexeni81,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450000,Nikita Alexeev,24,NA
111,alfreda72,NA,NA,NA,Unknown,NA,NA,2003alfreda72,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4550000,Daniel Alfredsson,29,NA
112,alfreda72,NA,NA,NA,Unknown,NA,NA,2004alfreda72,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5050000,Daniel Alfredsson,30,NA
113,alfreda72,Daniel Alfredsson &alfreda72,NA,NA,ONE,0,3723798,xalfreda72-1,NULL,2005,5,2005,NA,alfreda72-1-1,NA,NA,,,,,,FALSE,0,0,NA,war-on-ice.com,NULL,,,,,,,R,NA,0,0,NA,NA,Daniel Alfredsson,31,NA
114,alfreda72,Daniel Alfredsson &alfreda72,NA,NA,ONE,0,3723798,xalfreda72-1,NULL,2005,5,2006,NA,alfreda72-1-2,4662894,0,,,,,,FALSE,0,0,4662894,war-on-ice.com,NULL,,,,,,,R,NA,0,0,NA,4662894,Daniel Alfredsson,32,"4,654,748.5"
115,alfreda72,Daniel Alfredsson &alfreda72,NA,NA,ONE,0,3723798,xalfreda72-1,NULL,2005,5,2007,NA,alfreda72-1-3,5450700,0,,,,,,FALSE,0,0,5450700,war-on-ice.com,NULL,,,,,,,R,NA,0,0,NA,5450700,Daniel Alfredsson,33,"4,654,748.5"
116,alfreda72,Daniel Alfredsson &alfreda72,NA,NA,ONE,0,3723798,xalfreda72-1,NULL,2005,5,2008,NA,alfreda72-1-4,4705400,0,,,,,,FALSE,0,0,4705400,war-on-ice.com,NULL,,,,,,,R,NA,0,0,NA,4705400,Daniel Alfredsson,34,"4,654,748.5"
117,alfreda72,Daniel Alfredsson &alfreda72,NA,NA,ONE,0,3723798,xalfreda72-1,NULL,2005,5,2009,NA,alfreda72-1-5,3800000,0,,,,,,FALSE,0,0,3800000,war-on-ice.com,NULL,,,,,,,R,NA,0,0,NA,3800000,Daniel Alfredsson,35,"4,654,748.5"
118,alfreda72,Daniel Alfredsson &alfreda72,NA,NA,ONE,0,4875000,xalfreda72-2,NULL,2010,4,2010,NA,alfreda72-2-1,7E+06,0,,,,,,FALSE,0,0,7000000,war-on-ice.com,NULL,,,,,,,R,NA,0,0,NA,7E+06,Daniel Alfredsson,36,4875000
119,alfreda72,Daniel Alfredsson &alfreda72,NA,NA,ONE,0,4875000,xalfreda72-2,NULL,2010,4,2011,NA,alfreda72-2-2,7E+06,0,,,,,,FALSE,0,0,7000000,war-on-ice.com,NULL,,,,,,,R,NA,0,0,NA,7E+06,Daniel Alfredsson,37,4875000
120,alfreda72,Daniel Alfredsson &alfreda72,NA,NA,ONE,0,4875000,xalfreda72-2,NULL,2010,4,2012,NA,alfreda72-2-3,4500000,0,,,,,,FALSE,0,0,4500000,war-on-ice.com,NULL,,,,,,,R,NA,0,0,NA,4500000,Daniel Alfredsson,38,4875000
121,alfreda72,Daniel Alfredsson &alfreda72,NA,NA,ONE,0,4875000,xalfreda72-2,NULL,2010,4,2013,NA,alfreda72-2-4,1E+06,0,,,,,,FALSE,0,0,1000000,war-on-ice.com,NULL,,,,,,,R,NA,0,0,NA,1E+06,Daniel Alfredsson,39,4875000
122,alfreda72,Daniel Alfredsson &alfreda72,NA,NA,ONE,0,3500000,xalfreda72-3,NULL,2014,1,2014,NA,alfreda72-3-1,3500000,0,,,,,,TRUE,0,0,3500000,war-on-ice.com,NULL,,,,,,,R,NA,(non-zero),0,NA,3500000,Daniel Alfredsson,40,3500000
123,aliuxak89,Akim Aliu &aliuxak89,NA,NA,TWO,200000,694375,xaliuxak89-1,NULL,2009,4,2009,NA,aliuxak89-1-1,550000,87500,,,,,1,FALSE,50000,0,50000,war-on-ice.com,NULL,,,,,,,R,NA,237500,0,NA,637500,Akim Aliu,19,742500
124,aliuxak89,Akim Aliu &aliuxak89,NA,NA,TWO,200000,694375,xaliuxak89-1,NULL,2009,4,2010,NA,aliuxak89-1-2,550000,87500,,,,,,TRUE,50000,0,50000,war-on-ice.com,NULL,,,,,,,R,NA,237500,0,NA,637500,Akim Aliu,20,"713,333.333333333"
125,aliuxak89,Akim Aliu &aliuxak89,NA,NA,TWO,200000,694375,xaliuxak89-1,NULL,2009,4,2011,NA,aliuxak89-1-3,650000,87500,,,,,,TRUE,50000,0,50000,war-on-ice.com,NULL,,,,,,,R,NA,137500,0,NA,737500,Akim Aliu,21,"713,333.333333333"
126,aliuxak89,Akim Aliu &aliuxak89,NA,NA,TWO,200000,694375,xaliuxak89-1,NULL,2009,4,2012,NA,aliuxak89-1-4,765000,0,,,,,,TRUE,50000,0,50000,war-on-ice.com,NULL,,,,,,,R,NA,(non-zero),0,NA,765000,Akim Aliu,22,"713,333.333333333"
127,aliuxak89,Akim Aliu &aliuxak89,NA,NA,TWO,105000,695000,xaliuxak89-2,NULL,2013,1,2013,NA,aliuxak89-2-1,695000,0,,,,,,FALSE,105000,0,105000,war-on-ice.com,NULL,,,,,,,R,NA,0,0,NA,695000,Akim Aliu,23,695000
128,allenbo78,NA,NA,NA,Unknown,NA,NA,2008allenbo78,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5E+05,Bobby Allen,28,NA
129,allenbr80,NA,NA,NA,Unknown,NA,NA,2003allenbr80,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,975000,Bryan Allen,22,NA
130,allenbr80,NA,NA,NA,Unknown,NA,NA,2004allenbr80,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1072500,Bryan Allen,23,NA
131,allenbr80,NA,NA,NA,Unknown,NA,NA,2006allenbr80,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941411,Bryan Allen,25,NA
132,allenbr80,NA,NA,NA,Unknown,NA,NA,2007allenbr80,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1550000,Bryan Allen,26,NA
133,allenbr80,Bryan Allen &allenbr80,NA,NA,ONE,0,2900000,xallenbr80-1,NULL,2008,5,2008,NA,allenbr80-1-1,2250000,0,,,,,,FALSE,0,0,2250000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,2250000,Bryan Allen,27,2900000
134,allenbr80,Bryan Allen &allenbr80,NA,NA,ONE,0,2900000,xallenbr80-1,NULL,2008,5,2009,NA,allenbr80-1-2,3E+06,0,,,,,,FALSE,0,0,3000000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,3E+06,Bryan Allen,28,2900000
135,allenbr80,Bryan Allen &allenbr80,NA,NA,ONE,0,2900000,xallenbr80-1,NULL,2008,5,2010,NA,allenbr80-1-3,3E+06,0,,,,,,FALSE,0,0,3000000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,3E+06,Bryan Allen,29,2900000
136,allenbr80,Bryan Allen &allenbr80,NA,NA,ONE,0,2900000,xallenbr80-1,NULL,2008,5,2011,NA,allenbr80-1-4,3100000,0,,,,,,FALSE,0,0,3100000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,3100000,Bryan Allen,30,2900000
137,allenbr80,Bryan Allen &allenbr80,NA,NA,ONE,0,2900000,xallenbr80-1,NULL,2008,5,2012,NA,allenbr80-1-5,3150000,0,,,,,,FALSE,0,0,3150000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,3150000,Bryan Allen,31,2900000
138,allenbr80,Bryan Allen &allenbr80,NA,NA,ONE,0,3500000,xallenbr80-2013,NULL,2013,3,2013,NA,3748,3500000,0,,,,,,FALSE,0,0,3500000,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,3500000,Bryan Allen,32,3500000
139,allenbr80,Bryan Allen &allenbr80,NA,NA,ONE,0,3500000,xallenbr80-2013,NULL,2013,3,2014,NA,3749,3500000,0,,,,,,FALSE,0,0,3500000,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,3500000,Bryan Allen,33,3500000
140,allenbr80,Bryan Allen &allenbr80,NA,NA,ONE,0,3500000,xallenbr80-2013,NULL,2013,3,2015,NA,3750,3500000,0,,,,,,FALSE,0,0,3500000,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,3500000,Bryan Allen,34,3500000
141,allenco90,Conor Allen &allenco90,NA,NA,TWO,80000,575000,x164,2016,2016,1,2016,0,195,575000,0,,,,,,FALSE,80000,0,100000,war-on-ice.com,RFA,,,,,,,D,NA,0,0,NA,575000,Conor Allen,25,575000
142,allenco90,Conor Allen &allenco90,NA,NA,TWO,140000,925000,xallenco90-2014,2014,2014,2,2014,925000,5128,832500,92500,,,,,,FALSE,70000,0,,war-on-ice.com,RFA,,,,,,,D,NA,850000,0,NA,925000,Conor Allen,23,925000
143,allenco90,Conor Allen &allenco90,NA,NA,TWO,140000,925000,xallenco90-2014,2014,2014,2,2015,925000,5129,832500,92500,,,,,,FALSE,70000,0,,war-on-ice.com,RFA,,,,,,,D,NA,850000,0,NA,925000,Conor Allen,24,925000
144,allenja90,Jake Allen &allenja90,NA,NA,ONE,0,2350000,x212,2016,2016,2,2016,0,267,2200000,0,,,,,,FALSE,0,0,,war-on-ice.com,RFA,,,,,,,G,NA,0,0,NA,2200000,Jake Allen,25,2350000
145,allenja90,Jake Allen &allenja90,NA,NA,ONE,0,2350000,x212,2016,2016,2,2017,0,268,2500000,0,,,,,,FALSE,0,0,,war-on-ice.com,RFA,,,,,,,G,NA,0,0,NA,2500000,Jake Allen,26,2350000
146,allenja90,Jake Allen &allenja90,NA,NA,TWO,325000,840000,xallenja90-1,NULL,2009,5,2009,NA,allenja90-1-1,787500,87500,,,,,1,FALSE,65000,0,65000,war-on-ice.com,NULL,,,,,,,G,NA,0,0,NA,875000,Jake Allen,18,875000
147,allenja90,Jake Allen &allenja90,NA,NA,TWO,325000,840000,xallenja90-1,NULL,2009,5,2010,NA,allenja90-1-2,787500,87500,,,,,1,FALSE,65000,0,65000,war-on-ice.com,NULL,,,,,,,G,NA,0,0,NA,875000,Jake Allen,19,"845,833.333333333"
148,allenja90,Jake Allen &allenja90,NA,NA,TWO,325000,840000,xallenja90-1,NULL,2009,5,2011,NA,allenja90-1-3,787500,87500,,,,,,FALSE,65000,0,65000,war-on-ice.com,NULL,,,,,,,G,NA,0,0,NA,875000,Jake Allen,20,"816,666.666666667"
149,allenja90,Jake Allen &allenja90,NA,NA,TWO,325000,840000,xallenja90-1,NULL,2009,5,2012,NA,allenja90-1-4,787500,0,,,,,,FALSE,65000,0,65000,war-on-ice.com,NULL,,,,,,,G,NA,0,0,NA,787500,Jake Allen,21,"816,666.666666667"
150,allenja90,Jake Allen &allenja90,NA,NA,TWO,325000,840000,xallenja90-1,NULL,2009,5,2013,NA,allenja90-1-5,787500,0,,,,,,FALSE,65000,0,65000,war-on-ice.com,NULL,,,,,,,G,NA,0,0,NA,787500,Jake Allen,22,"816,666.666666667"
151,allenja90,Jake Allen &allenja90,NA,NA,TWO,125000,800000,xallenja90-2,NULL,2014,2,2014,NA,allenja90-2-1,750000,0,,,,,,FALSE,125000,0,200000,war-on-ice.com,NULL,,,,,,,G,NA,0,0,NA,750000,Jake Allen,23,8E+05
152,allenja90,Jake Allen &allenja90,NA,NA,TWO,125000,800000,xallenja90-2,NULL,2014,2,2015,NA,allenja90-2-2,850000,0,,,,,,FALSE,0,0,850000,war-on-ice.com,NULL,,,,,,,G,NA,0,0,NA,850000,Jake Allen,24,8E+05
153,allisja750513,NA,NA,NA,Unknown,NA,NA,2003allisja750513,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625000,Jamie Allison,27,NA
154,allisja750513,NA,NA,NA,Unknown,NA,NA,2004allisja750513,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4E+05,Jamie Allison,28,NA
155,allisja750513,NA,NA,NA,Unknown,NA,NA,2006allisja750513,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450000,Jamie Allison,30,NA
156,allisja750529,NA,NA,NA,Unknown,NA,NA,2003allisja750529,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6500000,Jason Allison,27,NA
157,allisja750529,NA,NA,NA,Unknown,NA,NA,2004allisja750529,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8E+06,Jason Allison,28,NA
158,allisja750529,NA,NA,NA,Unknown,NA,NA,2006allisja750529,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500000,Jason Allison,30,NA
159,almonco89,Cody Almond &almonco89,NA,NA,TWO,180000,585000,xalmonco89-1,NULL,2010,3,2010,NA,almonco89-1-1,5E+05,50000,,,,,,FALSE,55000,0,55000,war-on-ice.com,NULL,,,,,,,CL,NA,0,0,NA,550000,Cody Almond,20,585000
160,almonco89,Cody Almond &almonco89,NA,NA,TWO,180000,585000,xalmonco89-1,NULL,2010,3,2011,NA,almonco89-1-2,525000,60000,,,,,,TRUE,60000,0,60000,war-on-ice.com,NULL,,,,,,,CL,NA,(non-zero),0,NA,585000,Cody Almond,21,585000
161,almonco89,Cody Almond &almonco89,NA,NA,TWO,180000,585000,xalmonco89-1,NULL,2010,3,2012,NA,almonco89-1-3,550000,70000,,,,,,TRUE,65000,0,65000,war-on-ice.com,NULL,,,,,,,CL,NA,(non-zero),0,NA,620000,Cody Almond,22,585000
162,almonco89,Cody Almond &almonco89,NA,NA,ONE,0,550000,xalmonco89-2015,NULL,2015,1,2015,NA,2069,550000,0,,,,,,FALSE,0,0,550000,war-on-ice.com,UFA,,,,,,,CL,NA,0,0,NA,550000,Cody Almond,25,550000
163,almquad91,Adam Almquist &almquad91,NA,NA,TWO,180000,600000,xalmquad91-1,NULL,2012,3,2012,NA,almquad91-1-1,525000,60000,,,,,,TRUE,55000,0,55000,war-on-ice.com,NULL,,,,,,,D,NA,15000,0,NA,585000,Adam Almquist,20,6E+05
164,almquad91,Adam Almquist &almquad91,NA,NA,TWO,180000,600000,xalmquad91-1,NULL,2012,3,2013,NA,almquad91-1-2,525000,70000,,,,,,TRUE,60000,0,60000,war-on-ice.com,NULL,,,,,,,D,NA,105000,0,NA,595000,Adam Almquist,21,6E+05
165,almquad91,Adam Almquist &almquad91,NA,NA,TWO,180000,600000,xalmquad91-1,NULL,2012,3,2014,NA,almquad91-1-3,550000,70000,,,,,,TRUE,65000,0,65000,war-on-ice.com,NULL,,,,,,,D,NA,80000,0,NA,620000,Adam Almquist,22,6E+05
166,almxxjo92,Johan Alm &almxxjo92,NA,NA,TWO,140000,792500,xalmxxjo92-2015,NULL,2015,2,2015,NA,2120,7E+05,92500,,,,,,TRUE,70000,0,792500,war-on-ice.com,RFA,,,,,,,D,NA,132500,0,NA,792500,Johan Alm,22,792500
167,almxxjo92,Johan Alm &almxxjo92,NA,NA,TWO,140000,792500,xalmxxjo92-2015,NULL,2015,2,2016,NA,2121,7E+05,92500,,,,,,TRUE,70000,0,792500,war-on-ice.com,RFA,,,,,,,D,NA,132500,0,NA,792500,Johan Alm,23,792500
168,altshda94,Daniel Altshuller &altshda94,NA,NA,TWO,280000,963333,xaltshda94-2015,2013,2015,3,2014,755000,4726,625000,80000,,,,,1,TRUE,70000,0,,war-on-ice.com,RFA,,,,,,,G,NA,(non-zero),0,NA,705000,Daniel Altshuller,19,755000
169,altshda94,Daniel Altshuller &altshda94,NA,NA,TWO,280000,963333,xaltshda94-2015,2013,2015,3,2015,755000,4727,625000,80000,,,,,,TRUE,70000,0,,war-on-ice.com,RFA,,,,,,,G,NA,(non-zero),0,NA,705000,Daniel Altshuller,20,"728,333.333333333"
170,altshda94,Daniel Altshuller &altshda94,NA,NA,TWO,280000,963333,xaltshda94-2015,2013,2015,3,2016,755000,4728,675000,80000,,,,,,TRUE,70000,0,,war-on-ice.com,RFA,,,,,,,G,NA,(non-zero),0,NA,755000,Daniel Altshuller,21,"728,333.333333333"
171,altshda94,Daniel Altshuller &altshda94,NA,NA,TWO,280000,963333,xaltshda94-2015,2013,2015,3,2017,755000,5405,725000,0,,,,,,TRUE,70000,0,,war-on-ice.com,RFA,,,,,,,G,NA,(non-zero),0,NA,725000,Daniel Altshuller,22,"728,333.333333333"
172,altxxma91,Mark Alt &altxxma91,NA,NA,TWO,202500,781666,xaltxxma91-2014,2011,2014,3,2014,781700,4295,650000,90000,,,,,,TRUE,67500,0,,war-on-ice.com,RFA,,,,,,,D,NA,160000,0,NA,740000,Mark Alt,21,"781,666.666666667"
173,altxxma91,Mark Alt &altxxma91,NA,NA,TWO,202500,781666,xaltxxma91-2014,2011,2014,3,2015,781700,4296,7E+05,90000,,,,,,TRUE,67500,0,,war-on-ice.com,RFA,,,,,,,D,NA,110000,0,NA,790000,Mark Alt,22,"781,666.666666667"
174,altxxma91,Mark Alt &altxxma91,NA,NA,TWO,202500,781666,xaltxxma91-2014,2011,2014,3,2016,781700,4297,725000,90000,,,,,,TRUE,67500,0,,war-on-ice.com,RFA,,,,,,,D,NA,85000,0,NA,815000,Mark Alt,23,"781,666.666666667"
175,alzneka88,Karl Alzner &alzneka88,NA,NA,TWO,195000,875000,xalzneka88-1,NULL,2009,3,2009,NA,alzneka88-1-1,787500,87500,,,,,,TRUE,65000,0,65000,war-on-ice.com,NULL,,,,,,,D,NA,750000,0,NA,875000,Karl Alzner,19,875000
176,alzneka88,Karl Alzner &alzneka88,NA,NA,TWO,195000,875000,xalzneka88-1,NULL,2009,3,2010,NA,alzneka88-1-2,787500,87500,,,,,,TRUE,65000,0,65000,war-on-ice.com,NULL,,,,,,,D,NA,8E+05,0,NA,875000,Karl Alzner,20,875000
177,alzneka88,Karl Alzner &alzneka88,NA,NA,TWO,195000,875000,xalzneka88-1,NULL,2009,3,2011,NA,alzneka88-1-3,787500,87500,,,,,,TRUE,65000,0,65000,war-on-ice.com,NULL,,,,,,,D,NA,850000,0,NA,875000,Karl Alzner,21,875000
178,alzneka88,Karl Alzner &alzneka88,NA,NA,ONE,0,1285000,xalzneka88-2,NULL,2012,2,2012,NA,alzneka88-2-1,1300000,0,,,,,,FALSE,0,0,1300000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,1300000,Karl Alzner,22,1285000
179,alzneka88,Karl Alzner &alzneka88,NA,NA,ONE,0,1285000,xalzneka88-2,NULL,2012,2,2013,NA,alzneka88-2-2,1270000,0,,,,,,FALSE,0,0,1270000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,1270000,Karl Alzner,23,1285000
180,alzneka88,Karl Alzner &alzneka88,NA,NA,ONE,0,2800000,xalzneka88-2014,2014,2014,4,2014,0,5205,2700000,1E+05,,,,,,FALSE,0,0,,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,2800000,Karl Alzner,24,2800000
181,alzneka88,Karl Alzner &alzneka88,NA,NA,ONE,0,2800000,xalzneka88-2014,2014,2014,4,2015,0,5206,2800000,0,,,,,,FALSE,0,0,,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,2800000,Karl Alzner,25,2800000
182,alzneka88,Karl Alzner &alzneka88,NA,NA,ONE,0,2800000,xalzneka88-2014,2014,2014,4,2016,0,5207,2800000,0,,,,,,FALSE,0,0,,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,2800000,Karl Alzner,26,2800000
183,alzneka88,Karl Alzner &alzneka88,NA,NA,ONE,0,2800000,xalzneka88-2014,2014,2014,4,2017,0,5208,2800000,0,,,,,,FALSE,0,0,,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,2800000,Karl Alzner,27,2800000
184,ambuhan83,Andres Ambuhl &ambuhan83,NA,NA,TWO,65000,637500,xambuhan83-1,NULL,2010,1,2010,NA,ambuhan83-1-1,637500,0,,,,,,TRUE,65000,0,65000,war-on-ice.com,NULL,,,,,,,R,NA,(non-zero),0,NA,637500,Andres Ambuhl,26,637500
185,amontto70,NA,NA,NA,Unknown,NA,NA,2003amontto70,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5814300,Tony Amonte,32,NA
186,amontto70,NA,NA,NA,Unknown,NA,NA,2004amontto70,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5846914,Tony Amonte,33,NA
187,amontto70,NA,NA,NA,Unknown,NA,NA,2006amontto70,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1850000,Tony Amonte,35,NA
188,amontto70,NA,NA,NA,Unknown,NA,NA,2007amontto70,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1850000,Tony Amonte,36,NA
189,anderbr92,Brandon Anderson &anderbr92,NA,NA,TWO,265000,549000,xanderbr92-1,NULL,2011,5,2011,NA,anderbr92-1-1,525000,35000,,,,,1,FALSE,50000,0,50000,war-on-ice.com,UFA,,,,,,,G,NA,0,0,NA,560000,Brandon Anderson,18,565000
190,anderbr92,Brandon Anderson &anderbr92,NA,NA,TWO,265000,549000,xanderbr92-1,NULL,2011,5,2012,NA,anderbr92-1-2,525000,35000,,,,,1,FALSE,50000,0,50000,war-on-ice.com,UFA,,,,,,,G,NA,0,0,NA,560000,Brandon Anderson,19,"553,333.333333333"
